date,hour,minute,bdaddr
2022-04-20,11,40,44
2022-04-20,11,45,160
2022-04-20,11,55,452
2022-04-20,12,0,100
2022-04-20,12,5,497
2022-04-20,12,10,17
2022-04-20,19,50,523
2022-04-20,19,55,778
2022-04-20,20,5,654
2022-04-20,20,10,902
2022-04-20,20,15,863
2022-04-20,20,20,282
2022-04-20,20,30,394
2022-04-20,20,35,619
2022-04-25,18,30,513
2022-04-25,18,35,644
2022-04-25,18,40,924
2022-04-25,18,45,824
2022-04-25,18,50,804
2022-04-25,18,55,774
2022-04-25,19,0,838
2022-04-25,19,5,606
2022-04-25,19,10,693
2022-04-25,19,15,1095
2022-04-25,19,20,1425
2022-04-25,19,25,1055
2022-04-25,19,30,1147
2022-04-25,19,35,952
2022-04-25,19,40,1055
2022-04-25,19,45,874
2022-04-25,19,50,958
2022-04-25,19,55,832
2022-04-25,20,0,707
2022-04-25,20,5,578
2022-04-25,20,10,762
2022-04-25,20,15,409
2022-04-25,20,20,560
2022-04-25,20,25,578
2022-04-25,20,30,679
2022-04-25,20,35,348
2022-04-25,20,40,443
2022-04-25,20,45,394
2022-04-25,20,50,450
2022-04-25,20,55,445
2022-04-25,21,0,474
2022-04-25,21,5,242
2022-04-25,21,10,342
2022-04-25,21,15,316
2022-04-25,21,20,303
2022-04-25,21,25,263
2022-04-25,21,30,175
2022-04-25,21,35,245
2022-04-25,21,40,88
2022-04-25,21,45,248
2022-04-25,21,50,252
2022-04-25,21,55,180
2022-04-25,22,0,172
2022-04-25,22,5,229
2022-04-25,22,10,251
2022-04-25,22,15,330
2022-04-25,22,20,300
2022-04-25,22,25,352
2022-04-25,22,30,212
2022-04-25,22,35,196
2022-04-25,22,40,202
2022-04-25,22,45,290
2022-04-25,22,50,178
2022-04-25,22,55,205
2022-04-25,23,0,144
2022-04-25,23,5,123
2022-04-25,23,10,191
2022-04-25,23,15,63
2022-04-25,23,20,92
2022-04-25,23,25,71
2022-04-25,23,30,42
2022-04-25,23,35,52
2022-04-25,23,40,160
2022-04-25,23,45,85
2022-04-25,23,50,50
2022-04-25,23,55,39
2022-04-26,0,0,21
2022-04-26,0,5,49
2022-04-26,0,10,35
2022-04-26,0,15,80
2022-04-26,0,20,49
2022-04-26,0,25,79
2022-04-26,0,30,22
2022-04-26,0,35,53
2022-04-26,0,40,46
2022-04-26,0,45,40
2022-04-26,0,50,70
2022-04-26,0,55,85
2022-04-26,1,0,17
2022-04-26,1,5,18
2022-04-26,1,10,26
2022-04-26,1,15,28
2022-04-26,1,20,71
2022-04-26,1,25,37
2022-04-26,1,30,16
2022-04-26,1,35,19
2022-04-26,1,40,7
2022-04-26,1,45,14
2022-04-26,1,50,9
2022-04-26,1,55,18
2022-04-26,2,0,57
2022-04-26,2,5,56
2022-04-26,2,10,53
2022-04-26,2,15,19
2022-04-26,2,20,3
2022-04-26,2,25,5
2022-04-26,2,30,7
2022-04-26,2,35,5
2022-04-26,2,40,6
2022-04-26,2,45,9
2022-04-26,2,50,17
2022-04-26,2,55,6
2022-04-26,3,0,4
2022-04-26,3,10,2
2022-04-26,3,15,24
2022-04-26,3,20,18
2022-04-26,3,25,60
2022-04-26,3,30,17
2022-04-26,3,35,26
2022-04-26,3,40,4
2022-04-26,3,45,13
2022-04-26,3,50,4
2022-04-26,4,0,15
2022-04-26,4,5,22
2022-04-26,4,15,3
2022-04-26,4,25,3
2022-04-26,4,30,2
2022-04-26,4,35,5
2022-04-26,4,40,5
2022-04-26,4,45,30
2022-04-26,4,50,21
2022-04-26,4,55,29
2022-04-26,5,0,37
2022-04-26,5,5,38
2022-04-26,5,10,11
2022-04-26,5,15,35
2022-04-26,5,20,3
2022-04-26,5,25,11
2022-04-26,5,30,16
2022-04-26,5,35,16
2022-04-26,5,40,14
2022-04-26,5,45,60
2022-04-26,5,50,135
2022-04-26,5,55,34
2022-04-26,6,0,27
2022-04-26,6,5,54
2022-04-26,6,10,33
2022-04-26,6,15,44
2022-04-26,6,20,50
2022-04-26,6,25,69
2022-04-26,6,30,91
2022-04-26,6,35,98
2022-04-26,6,40,69
2022-04-26,6,45,115
2022-04-26,6,50,225
2022-04-26,6,55,219
2022-04-26,7,0,181
2022-04-26,7,5,270
2022-04-26,7,10,244
2022-04-26,7,15,295
2022-04-26,7,20,337
2022-04-26,7,25,250
2022-04-26,7,30,416
2022-04-26,7,35,512
2022-04-26,7,40,514
2022-04-26,7,45,544
2022-04-26,7,50,543
2022-04-26,7,55,653
2022-04-26,8,0,562
2022-04-26,8,5,689
2022-04-26,8,10,898
2022-04-26,8,15,1122
2022-04-26,8,20,862
2022-04-26,8,25,1087
2022-04-26,8,30,1060
2022-04-26,8,35,991
2022-04-26,8,40,1214
2022-04-26,8,45,1135
2022-04-26,8,50,1162
2022-04-26,8,55,1020
2022-04-26,9,0,878
2022-04-26,9,5,978
2022-04-26,9,10,1055
2022-04-26,9,15,884
2022-04-26,9,20,947
2022-04-26,9,25,844
2022-04-26,9,30,850
2022-04-26,9,35,851
2022-04-26,9,40,973
2022-04-26,9,45,962
2022-04-26,9,50,1072
2022-04-26,9,55,997
2022-04-26,10,0,914
2022-04-26,10,5,901
2022-04-26,10,10,927
2022-04-26,10,15,641
2022-04-26,10,20,884
2022-04-26,10,25,853
2022-04-26,10,30,757
2022-04-26,10,35,802
2022-04-26,10,40,816
2022-04-26,10,45,739
2022-04-26,10,50,783
2022-04-26,10,55,925
2022-04-26,11,0,760
2022-04-26,11,5,780
2022-04-26,11,10,863
2022-04-26,11,15,748
2022-04-26,11,20,824
2022-04-26,11,25,765
2022-04-26,11,30,825
2022-04-26,11,35,876
2022-04-26,11,40,844
2022-04-26,11,45,752
2022-04-26,11,50,744
2022-04-26,11,55,801
2022-04-26,12,0,613
2022-04-26,12,5,897
2022-04-26,12,10,853
2022-04-26,12,15,819
2022-04-26,12,20,802
2022-04-26,12,25,912
2022-04-26,12,30,771
2022-04-26,12,35,798
2022-04-26,12,40,797
2022-04-26,12,45,857
2022-04-26,12,50,1015
2022-04-26,12,55,826
2022-04-26,13,0,955
2022-04-26,13,5,830
2022-04-26,13,10,920
2022-04-26,13,15,859
2022-04-26,13,20,985
2022-04-26,13,25,930
2022-04-26,13,30,884
2022-04-26,13,35,881
2022-04-26,13,40,919
2022-04-26,13,45,1048
2022-04-26,13,50,900
2022-04-26,13,55,992
2022-04-26,14,0,863
2022-04-26,14,5,657
2022-04-26,14,10,793
2022-04-26,14,15,777
2022-04-26,14,20,915
2022-04-26,14,25,801
2022-04-26,14,30,720
2022-04-26,14,35,795
2022-04-26,14,40,690
2022-04-26,14,45,861
2022-04-26,14,50,865
2022-04-26,14,55,851
2022-04-26,15,0,775
2022-04-26,15,5,836
2022-04-26,15,10,963
2022-04-26,15,15,1024
2022-04-26,15,20,924
2022-04-26,15,25,1133
2022-04-26,15,30,1095
2022-04-26,15,35,736
2022-04-26,15,40,879
2022-04-26,15,45,865
2022-04-26,15,50,1010
2022-04-26,15,55,779
2022-04-26,16,0,702
2022-04-26,16,5,714
2022-04-26,16,10,724
2022-04-26,16,15,746
2022-04-26,16,20,823
2022-04-26,16,25,649
2022-04-26,16,30,628
2022-04-26,16,35,684
2022-04-26,16,40,714
2022-04-26,16,45,550
2022-04-26,16,50,610
2022-04-26,16,55,651
2022-04-26,17,0,710
2022-04-26,17,5,915
2022-04-26,17,10,1083
2022-04-26,17,15,785
2022-04-26,17,20,802
2022-04-26,17,25,840
2022-04-26,17,30,947
2022-04-26,17,35,1004
2022-04-26,17,40,1065
2022-04-26,17,45,911
2022-04-26,17,50,1157
2022-04-26,17,55,1510
2022-04-26,18,0,1032
2022-04-26,18,5,1098
2022-04-26,18,10,880
2022-04-26,18,15,776
2022-04-26,18,20,1022
2022-04-26,18,25,751
2022-04-26,18,30,815
2022-04-26,18,35,901
2022-04-26,18,40,1008
2022-04-26,18,45,859
2022-04-26,18,50,878
2022-04-26,18,55,1087
2022-04-26,19,0,880
2022-04-26,19,5,806
2022-04-26,19,10,789
2022-04-26,19,15,957
2022-04-26,19,20,1207
2022-04-26,19,25,1007
2022-04-26,19,30,1014
2022-04-26,19,35,915
2022-04-26,19,40,802
2022-04-26,19,45,876
2022-04-26,19,50,890
2022-04-26,19,55,659
2022-04-26,20,0,659
2022-04-26,20,5,548
2022-04-26,20,10,663
2022-04-26,20,15,480
2022-04-26,20,20,575
2022-04-26,20,25,597
2022-04-26,20,30,575
2022-04-26,20,35,518
2022-04-26,20,40,438
2022-04-26,20,45,410
2022-04-26,20,50,450
2022-04-26,20,55,471
2022-04-26,21,0,241
2022-04-26,21,5,336
2022-04-26,21,10,392
2022-04-26,21,15,292
2022-04-26,21,20,216
2022-04-26,21,25,315
2022-04-26,21,30,228
2022-04-26,21,35,295
2022-04-26,21,40,365
2022-04-26,21,45,354
2022-04-26,21,50,171
2022-04-26,21,55,145
2022-04-26,22,0,162
2022-04-26,22,5,161
2022-04-26,22,10,138
2022-04-26,22,15,156
2022-04-26,22,20,145
2022-04-26,22,25,141
2022-04-26,22,30,182
2022-04-26,22,35,168
2022-04-26,22,40,351
2022-04-26,22,45,145
2022-04-26,22,50,384
2022-04-26,22,55,105
2022-04-26,23,0,82
2022-04-26,23,5,121
2022-04-26,23,10,152
2022-04-26,23,15,118
2022-04-26,23,20,89
2022-04-26,23,25,128
2022-04-26,23,30,99
2022-04-26,23,35,107
2022-04-26,23,40,81
2022-04-26,23,45,75
2022-04-26,23,50,190
2022-04-26,23,55,48
2022-04-27,0,0,100
2022-04-27,0,5,19
2022-04-27,0,10,35
2022-04-27,0,15,25
2022-04-27,0,20,50
2022-04-27,0,25,10
2022-04-27,0,30,38
2022-04-27,0,35,18
2022-04-27,0,40,34
2022-04-27,0,45,10
2022-04-27,0,50,17
2022-04-27,0,55,15
2022-04-27,1,0,35
2022-04-27,1,5,11
2022-04-27,1,10,12
2022-04-27,1,15,12
2022-04-27,1,20,17
2022-04-27,1,25,15
2022-04-27,1,30,52
2022-04-27,1,35,3
2022-04-27,1,40,15
2022-04-27,1,45,90
2022-04-27,1,50,57
2022-04-27,2,0,64
2022-04-27,2,5,49
2022-04-27,2,10,20
2022-04-27,2,15,36
2022-04-27,2,20,45
2022-04-27,2,25,6
2022-04-27,2,30,4
2022-04-27,2,35,6
2022-04-27,2,40,11
2022-04-27,2,45,4
2022-04-27,2,50,9
2022-04-27,2,55,5
2022-04-27,3,0,30
2022-04-27,3,5,16
2022-04-27,3,10,8
2022-04-27,3,15,4
2022-04-27,3,20,2
2022-04-27,3,25,14
2022-04-27,3,30,9
2022-04-27,3,35,9
2022-04-27,3,40,3
2022-04-27,3,45,3
2022-04-27,3,50,1
2022-04-27,3,55,2
2022-04-27,4,0,39
2022-04-27,4,15,2
2022-04-27,4,25,1
2022-04-27,4,30,10
2022-04-27,4,35,10
2022-04-27,4,40,1
2022-04-27,4,45,8
2022-04-27,4,50,6
2022-04-27,4,55,2
2022-04-27,5,0,11
2022-04-27,5,5,39
2022-04-27,5,10,16
2022-04-27,5,15,21
2022-04-27,5,20,35
2022-04-27,5,25,24
2022-04-27,5,30,26
2022-04-27,5,35,54
2022-04-27,5,40,41
2022-04-27,5,45,40
2022-04-27,5,50,140
2022-04-27,5,55,100
2022-04-27,6,0,24
2022-04-27,6,5,65
2022-04-27,6,10,55
2022-04-27,6,15,55
2022-04-27,6,20,43
2022-04-27,6,25,53
2022-04-27,6,30,44
2022-04-27,6,35,56
2022-04-27,6,40,75
2022-04-27,6,45,71
2022-04-27,6,50,171
2022-04-27,6,55,204
2022-04-27,7,0,190
2022-04-27,7,5,283
2022-04-27,7,10,348
2022-04-27,7,15,403
2022-04-27,7,20,302
2022-04-27,7,25,353
2022-04-27,7,30,372
2022-04-27,7,35,361
2022-04-27,7,40,366
2022-04-27,7,45,432
2022-04-27,7,50,445
2022-04-27,7,55,400
2022-04-27,8,0,370
2022-04-27,8,5,530
2022-04-27,8,10,863
2022-04-27,8,15,720
2022-04-27,8,20,692
2022-04-27,8,25,622
2022-04-27,8,30,861
2022-04-27,8,35,647
2022-04-27,8,40,922
2022-04-27,8,45,744
2022-04-27,8,50,955
2022-04-27,8,55,891
2022-04-27,9,0,778
2022-04-27,9,5,965
2022-04-27,9,10,1099
2022-04-27,9,15,961
2022-04-27,9,20,974
2022-04-27,9,25,656
2022-04-27,9,30,714
2022-04-27,9,35,910
2022-04-27,9,40,1284
2022-04-27,9,45,1144
2022-04-27,9,50,1498
2022-04-27,9,55,971
2022-04-27,10,0,944
2022-04-27,10,5,908
2022-04-27,10,10,900
2022-04-27,10,15,857
2022-04-27,10,20,976
2022-04-27,10,25,880
2022-04-27,10,30,1020
2022-04-27,10,35,1048
2022-04-27,10,40,1066
2022-04-27,10,45,1097
2022-04-27,10,50,1122
2022-04-27,10,55,748
2022-04-27,11,0,754
2022-04-27,11,5,844
2022-04-27,11,10,1051
2022-04-27,11,15,960
2022-04-27,11,20,896
2022-04-27,11,25,911
2022-04-27,11,30,921
2022-04-27,11,35,780
2022-04-27,11,40,964
2022-04-27,11,45,946
2022-04-27,11,50,989
2022-04-27,11,55,909
2022-04-27,12,0,789
2022-04-27,12,5,996
2022-04-27,12,10,1159
2022-04-27,12,15,1116
2022-04-27,12,20,1036
2022-04-27,12,25,1066
2022-04-27,12,30,1084
2022-04-27,12,35,797
2022-04-27,12,40,1204
2022-04-27,12,45,1126
2022-04-27,12,50,871
2022-04-27,12,55,997
2022-04-27,13,0,944
2022-04-27,13,5,1036
2022-04-27,13,10,771
2022-04-27,13,15,909
2022-04-27,13,20,893
2022-04-27,13,25,883
2022-04-27,13,30,1105
2022-04-27,13,35,839
2022-04-27,13,40,804
2022-04-27,13,45,735
2022-04-27,13,50,1053
2022-04-27,13,55,845
2022-04-27,14,0,823
2022-04-27,14,5,660
2022-04-27,14,10,834
2022-04-27,14,15,900
2022-04-27,14,20,1019
2022-04-27,14,25,913
2022-04-27,14,30,861
2022-04-27,14,35,631
2022-04-27,14,40,740
2022-04-27,14,45,819
2022-04-27,14,50,749
2022-04-27,14,55,749
2022-04-27,15,0,726
2022-04-27,15,5,1058
2022-04-27,15,10,881
2022-04-27,15,15,837
2022-04-27,15,20,1010
2022-04-27,15,25,1065
2022-04-27,15,30,780
2022-04-27,15,35,903
2022-04-27,15,40,827
2022-04-27,15,45,882
2022-04-27,15,50,899
2022-04-27,15,55,807
2022-04-27,16,0,659
2022-04-27,16,5,632
2022-04-27,16,10,819
2022-04-27,16,15,858
2022-04-27,16,20,974
2022-04-27,16,25,1015
2022-04-27,16,30,988
2022-04-27,16,35,1038
2022-04-27,16,40,1099
2022-04-27,16,45,992
2022-04-27,16,50,940
2022-04-27,16,55,881
2022-04-27,17,0,850
2022-04-27,17,5,976
2022-04-27,17,10,1132
2022-04-27,17,15,896
2022-04-27,17,20,979
2022-04-27,17,25,1007
2022-04-27,17,30,1170
2022-04-27,17,35,991
2022-04-27,17,40,1463
2022-04-27,17,45,1137
2022-04-27,17,50,1234
2022-04-27,17,55,954
2022-04-27,18,0,922
2022-04-27,18,5,927
2022-04-27,18,10,972
2022-04-27,18,15,1113
2022-04-27,18,20,1291
2022-04-27,18,25,1187
2022-04-27,18,30,987
2022-04-27,18,35,801
2022-04-27,18,40,1174
2022-04-27,18,45,1180
2022-04-27,18,50,962
2022-04-27,18,55,1095
2022-04-27,19,0,1251
2022-04-27,19,5,1088
2022-04-27,19,10,1011
2022-04-27,19,15,1039
2022-04-27,19,20,1311
2022-04-27,19,25,885
2022-04-27,19,30,758
2022-04-27,19,35,672
2022-04-27,19,40,903
2022-04-27,19,45,724
2022-04-27,19,50,771
2022-04-27,19,55,606
2022-04-27,20,0,437
2022-04-27,20,5,506
2022-04-27,20,10,630
2022-04-27,20,15,555
2022-04-27,20,20,498
2022-04-27,20,25,478
2022-04-27,20,30,624
2022-04-27,20,35,385
2022-04-27,20,40,340
2022-04-27,20,45,408
2022-04-27,20,50,380
2022-04-27,20,55,455
2022-04-27,21,0,343
2022-04-27,21,5,496
2022-04-27,21,10,428
2022-04-27,21,15,270
2022-04-27,21,20,180
2022-04-27,21,25,305
2022-04-27,21,30,216
2022-04-27,21,35,256
2022-04-27,21,40,340
2022-04-27,21,45,343
2022-04-27,21,50,146
2022-04-27,21,55,162
2022-04-27,22,0,257
2022-04-27,22,5,156
2022-04-27,22,10,184
2022-04-27,22,15,196
2022-04-27,22,20,164
2022-04-27,22,25,151
2022-04-27,22,30,78
2022-04-27,22,35,85
2022-04-27,22,40,106
2022-04-27,22,45,148
2022-04-27,22,50,168
2022-04-27,22,55,213
2022-04-27,23,0,252
2022-04-27,23,5,232
2022-04-27,23,10,156
2022-04-27,23,15,81
2022-04-27,23,20,114
2022-04-27,23,25,74
2022-04-27,23,30,117
2022-04-27,23,35,90
2022-04-27,23,40,115
2022-04-27,23,45,164
2022-04-27,23,50,109
2022-04-27,23,55,105
2022-04-28,0,0,53
2022-04-28,0,5,61
2022-04-28,0,10,75
2022-04-28,0,15,89
2022-04-28,0,20,76
2022-04-28,0,25,62
2022-04-28,0,30,95
2022-04-28,0,35,122
2022-04-28,0,40,41
2022-04-28,0,45,21
2022-04-28,0,50,19
2022-04-28,0,55,23
2022-04-28,1,0,116
2022-04-28,1,5,70
2022-04-28,1,10,67
2022-04-28,1,15,17
2022-04-28,1,20,9
2022-04-28,1,25,73
2022-04-28,1,30,75
2022-04-28,1,35,12
2022-04-28,1,40,10
2022-04-28,1,45,16
2022-04-28,1,50,37
2022-04-28,1,55,7
2022-04-28,2,0,9
2022-04-28,2,5,9
2022-04-28,2,10,20
2022-04-28,2,15,8
2022-04-28,2,20,5
2022-04-28,2,25,1
2022-04-28,2,30,8
2022-04-28,2,35,5
2022-04-28,2,40,28
2022-04-28,2,45,32
2022-04-28,2,50,32
2022-04-28,2,55,19
2022-04-28,3,0,51
2022-04-28,3,5,39
2022-04-28,3,10,39
2022-04-28,3,15,56
2022-04-28,3,20,33
