date,hour,minute,bdaddr
2022-04-20,12,20,227
2022-04-20,12,25,259
2022-04-20,12,30,791
2022-04-20,20,40,184
2022-04-20,20,45,224
2022-04-20,21,45,13
2022-04-23,15,45,3
2022-04-23,15,50,292
2022-04-23,15,55,419
2022-04-23,16,0,336
2022-04-23,16,5,266
2022-04-23,16,10,494
2022-04-23,16,15,395
2022-04-23,16,20,505
2022-04-23,16,25,445
2022-04-23,16,30,406
2022-04-23,16,35,275
2022-04-23,16,40,503
2022-04-23,16,45,468
2022-04-23,16,50,386
2022-04-23,16,55,369
2022-04-23,17,0,450
2022-04-23,17,5,418
2022-04-23,17,10,320
2022-04-23,17,15,343
2022-04-23,17,20,409
2022-04-23,17,25,301
2022-04-23,17,30,348
2022-04-23,17,35,384
2022-04-23,17,40,559
2022-04-23,17,45,435
2022-04-23,17,50,633
2022-04-23,17,55,375
2022-04-23,18,0,319
2022-04-23,18,5,380
2022-04-23,18,10,457
2022-04-23,18,15,287
2022-04-23,18,20,440
2022-04-23,18,25,329
2022-04-23,18,30,422
2022-04-23,18,35,320
2022-04-23,18,40,434
2022-04-23,18,45,379
2022-04-23,18,50,284
2022-04-23,18,55,372
2022-04-23,19,0,340
2022-04-23,19,5,391
2022-04-23,19,10,319
2022-04-23,19,15,365
2022-04-23,19,20,413
2022-04-23,19,25,327
2022-04-23,19,30,348
2022-04-23,19,35,385
2022-04-23,19,40,324
2022-04-23,19,45,343
2022-04-23,19,50,364
2022-04-23,19,55,245
2022-04-23,20,0,255
2022-04-23,20,5,244
2022-04-23,20,10,368
2022-04-23,20,15,281
2022-04-23,20,20,158
2022-04-23,20,25,166
2022-04-23,20,30,262
2022-04-23,20,35,176
2022-04-23,20,40,175
2022-04-23,20,45,208
2022-04-23,20,50,259
2022-04-23,20,55,193
2022-04-23,21,0,154
2022-04-23,21,5,208
2022-04-23,21,10,239
2022-04-23,21,15,190
2022-04-23,21,20,239
2022-04-23,21,25,95
2022-04-23,21,30,139
2022-04-23,21,35,125
2022-04-23,21,40,134
2022-04-23,21,45,141
2022-04-23,21,50,107
2022-04-23,21,55,132
2022-04-23,22,0,165
2022-04-23,22,5,104
2022-04-23,22,10,94
2022-04-23,22,15,76
2022-04-23,22,20,93
2022-04-23,22,25,75
2022-04-23,22,30,138
2022-04-23,22,35,76
2022-04-23,22,40,98
2022-04-23,22,45,51
2022-04-23,22,50,100
2022-04-23,22,55,72
2022-04-23,23,0,97
2022-04-23,23,5,95
2022-04-23,23,10,66
2022-04-23,23,15,70
2022-04-23,23,20,140
2022-04-23,23,25,31
2022-04-23,23,30,67
2022-04-23,23,35,18
2022-04-23,23,40,51
2022-04-23,23,45,37
2022-04-23,23,50,41
2022-04-23,23,55,65
2022-04-24,0,0,58
2022-04-24,0,5,42
2022-04-24,0,10,81
2022-04-24,0,15,22
2022-04-24,0,20,23
2022-04-24,0,25,27
2022-04-24,0,30,50
2022-04-24,0,35,24
2022-04-24,0,40,10
2022-04-24,0,45,18
2022-04-24,0,50,24
2022-04-24,0,55,56
2022-04-24,1,0,42
2022-04-24,1,5,19
2022-04-24,1,10,46
2022-04-24,1,15,24
2022-04-24,1,20,1
2022-04-24,1,25,17
2022-04-24,1,30,26
2022-04-24,1,35,23
2022-04-24,1,40,16
2022-04-24,1,45,5
2022-04-24,1,50,12
2022-04-24,1,55,9
2022-04-24,2,0,2
2022-04-24,2,5,3
2022-04-24,2,10,3
2022-04-24,2,20,7
2022-04-24,2,25,8
2022-04-24,2,30,3
2022-04-24,2,35,16
2022-04-24,2,40,9
2022-04-24,2,45,6
2022-04-24,2,50,1
2022-04-24,2,55,7
2022-04-24,3,0,10
2022-04-24,3,5,5
2022-04-24,3,10,13
2022-04-24,3,15,4
2022-04-24,3,20,10
2022-04-24,3,25,7
2022-04-24,3,30,10
2022-04-24,3,35,4
2022-04-24,3,40,3
2022-04-24,3,45,14
2022-04-24,3,50,3
2022-04-24,3,55,3
2022-04-24,4,0,30
2022-04-24,4,15,2
2022-04-24,4,20,2
2022-04-24,4,25,3
2022-04-24,4,35,14
2022-04-24,4,40,3
2022-04-24,4,45,10
2022-04-24,4,50,1
2022-04-24,4,55,5
2022-04-24,5,0,8
2022-04-24,5,5,20
2022-04-24,5,10,26
2022-04-24,5,15,9
