date,hour,minute,bdaddr
2022-04-21,1,40,200
2022-04-21,1,55,643
2022-04-21,2,0,190
2022-04-21,2,5,65
2022-04-21,12,20,652
2022-04-21,12,25,792
2022-04-21,12,35,160
2022-04-25,15,45,621
2022-04-25,15,50,1529
2022-04-25,15,55,1454
2022-04-25,16,0,1499
2022-04-25,16,5,1447
2022-04-25,16,10,1613
2022-04-25,16,15,1530
2022-04-25,16,20,1651
2022-04-25,16,25,1369
2022-04-25,16,30,1505
2022-04-25,16,35,1640
2022-04-25,16,40,1655
2022-04-25,16,45,1501
2022-04-25,16,50,1532
2022-04-25,16,55,1590
2022-04-25,17,0,1498
2022-04-25,17,5,1426
2022-04-25,17,10,1472
2022-04-25,17,15,1363
2022-04-25,17,20,1423
2022-04-25,17,25,1417
2022-04-25,17,30,1725
2022-04-25,17,35,1618
2022-04-25,17,40,1811
2022-04-25,17,45,1753
2022-04-25,17,50,1482
2022-04-25,17,55,1467
2022-04-25,18,0,1612
2022-04-25,18,5,1593
2022-04-25,18,10,1580
2022-04-25,18,15,1418
2022-04-25,18,20,1472
2022-04-25,18,25,1355
2022-04-25,18,30,1320
2022-04-25,18,35,1308
2022-04-25,18,40,1312
2022-04-25,18,45,1357
2022-04-25,18,50,1332
2022-04-25,18,55,1308
2022-04-25,19,0,1503
2022-04-25,19,5,1670
2022-04-25,19,10,1709
2022-04-25,19,15,1544
2022-04-25,19,20,1464
2022-04-25,19,25,1466
2022-04-25,19,30,1538
2022-04-25,19,35,1266
2022-04-25,19,40,1187
2022-04-25,19,45,1141
2022-04-25,19,50,948
2022-04-25,19,55,914
2022-04-25,20,0,922
2022-04-25,20,5,840
2022-04-25,20,10,996
2022-04-25,20,15,949
2022-04-25,20,20,1004
2022-04-25,20,25,1044
2022-04-25,20,30,1041
2022-04-25,20,35,1050
2022-04-25,20,40,1003
2022-04-25,20,45,1047
2022-04-25,20,50,1064
2022-04-25,20,55,1064
2022-04-25,21,0,1001
2022-04-25,21,5,918
2022-04-25,21,10,1098
2022-04-25,21,15,923
2022-04-25,21,20,970
2022-04-25,21,25,829
2022-04-25,21,30,826
2022-04-25,21,35,793
2022-04-25,21,40,696
2022-04-25,21,45,781
2022-04-25,21,50,796
2022-04-25,21,55,719
2022-04-25,22,0,701
2022-04-25,22,5,715
2022-04-25,22,10,741
2022-04-25,22,15,704
2022-04-25,22,20,683
2022-04-25,22,25,677
2022-04-25,22,30,761
2022-04-25,22,35,652
2022-04-25,22,40,724
2022-04-25,22,45,659
2022-04-25,22,50,655
2022-04-25,22,55,671
2022-04-25,23,0,586
2022-04-25,23,5,575
2022-04-25,23,10,605
2022-04-25,23,15,546
2022-04-25,23,20,587
2022-04-25,23,25,532
2022-04-25,23,30,617
2022-04-25,23,35,652
2022-04-25,23,40,650
2022-04-25,23,45,612
2022-04-25,23,50,655
2022-04-25,23,55,627
2022-04-26,0,0,614
2022-04-26,0,5,583
2022-04-26,0,10,572
2022-04-26,0,15,524
2022-04-26,0,20,586
2022-04-26,0,25,565
2022-04-26,0,30,560
2022-04-26,0,35,525
2022-04-26,0,40,567
2022-04-26,0,45,516
2022-04-26,0,50,563
2022-04-26,0,55,519
2022-04-26,1,0,505
2022-04-26,1,5,534
2022-04-26,1,10,539
2022-04-26,1,15,507
2022-04-26,1,20,563
2022-04-26,1,25,529
2022-04-26,1,30,542
2022-04-26,1,35,500
2022-04-26,1,40,528
2022-04-26,1,45,467
2022-04-26,1,50,490
2022-04-26,1,55,445
2022-04-26,2,0,505
2022-04-26,2,5,528
2022-04-26,2,10,546
2022-04-26,2,15,518
2022-04-26,2,20,578
2022-04-26,2,25,514
2022-04-26,2,30,562
2022-04-26,2,35,525
2022-04-26,2,40,561
2022-04-26,2,45,517
2022-04-26,2,50,529
2022-04-26,2,55,498
2022-04-26,3,0,517
2022-04-26,3,5,505
2022-04-26,3,10,542
2022-04-26,3,15,514
2022-04-26,3,20,537
2022-04-26,3,25,512
2022-04-26,3,30,545
2022-04-26,3,35,516
2022-04-26,3,40,548
2022-04-26,3,45,506
2022-04-26,3,50,555
2022-04-26,3,55,510
2022-04-26,4,0,513
2022-04-26,4,5,299
2022-04-26,4,10,71
2022-04-26,4,15,319
2022-04-26,4,25,138
2022-04-26,4,30,411
2022-04-26,4,35,407
2022-04-26,4,40,416
2022-04-26,4,45,408
2022-04-26,4,50,413
2022-04-26,4,55,404
2022-04-26,5,0,382
2022-04-26,5,5,382
2022-04-26,5,10,441
2022-04-26,5,15,401
2022-04-26,5,20,410
2022-04-26,5,25,390
2022-04-26,5,30,411
2022-04-26,5,35,397
2022-04-26,5,40,427
2022-04-26,5,45,388
2022-04-26,5,50,392
2022-04-26,5,55,370
2022-04-26,6,0,368
2022-04-26,6,5,378
2022-04-26,6,10,392
2022-04-26,6,15,361
2022-04-26,6,20,387
2022-04-26,6,25,366
2022-04-26,6,30,407
2022-04-26,6,35,367
2022-04-26,6,40,436
2022-04-26,6,45,412
2022-04-26,6,50,434
2022-04-26,6,55,439
2022-04-26,7,0,468
2022-04-26,7,5,424
2022-04-26,7,10,512
2022-04-26,7,15,475
2022-04-26,7,20,523
2022-04-26,7,25,511
2022-04-26,7,30,543
2022-04-26,7,35,548
2022-04-26,7,40,642
2022-04-26,7,45,619
2022-04-26,7,50,684
2022-04-26,7,55,750
2022-04-26,8,0,668
2022-04-26,8,5,700
2022-04-26,8,10,987
2022-04-26,8,15,933
2022-04-26,8,20,902
2022-04-26,8,25,1051
2022-04-26,8,30,1140
2022-04-26,8,35,990
2022-04-26,8,40,1218
2022-04-26,8,45,1075
2022-04-26,8,50,1153
2022-04-26,8,55,1157
2022-04-26,9,0,883
2022-04-26,9,5,807
2022-04-26,9,10,791
2022-04-26,9,15,808
2022-04-26,9,20,912
2022-04-26,9,25,949
2022-04-26,9,30,833
2022-04-26,9,35,817
2022-04-26,9,40,912
2022-04-26,9,45,1142
2022-04-26,9,50,1207
2022-04-26,9,55,1103
2022-04-26,10,0,1027
2022-04-26,10,5,1008
2022-04-26,10,10,1034
2022-04-26,10,15,912
2022-04-26,10,20,1126
2022-04-26,10,25,1316
2022-04-26,10,30,1216
2022-04-26,10,35,1280
2022-04-26,10,40,1194
2022-04-26,10,45,1143
2022-04-26,10,50,1062
2022-04-26,10,55,1103
2022-04-26,11,0,1034
2022-04-26,11,5,1031
2022-04-26,11,10,1164
2022-04-26,11,15,1058
2022-04-26,11,20,1181
2022-04-26,11,25,1225
2022-04-26,11,30,1238
