datetime,count
2022-07-04 09:00:00,4115
2022-07-04 09:30:00,8022
2022-07-04 10:00:00,0
2022-07-04 10:30:00,0
2022-07-04 11:00:00,9466
2022-07-04 11:30:00,12101
2022-07-04 12:00:00,18705
2022-07-04 12:30:00,14724
2022-07-04 13:00:00,8938
2022-07-04 13:30:00,10587
2022-07-04 14:00:00,7109
2022-07-04 14:30:00,13455
2022-07-04 15:00:00,21649
2022-07-04 15:30:00,14693
2022-07-04 16:00:00,7314
2022-07-04 16:30:00,12050
2022-07-04 17:00:00,9192
2022-07-04 17:30:00,16898
2022-07-04 18:00:00,18747
2022-07-04 18:30:00,12679
2022-07-04 19:00:00,8353
2022-07-04 19:30:00,7372
2022-07-04 20:00:00,1566
2022-07-04 20:30:00,12007
2022-07-04 21:00:00,10589
2022-07-04 21:30:00,8896
2022-07-04 22:00:00,8668
2022-07-04 22:30:00,5959
2022-07-04 23:00:00,4701
2022-07-04 23:30:00,31331
2022-07-05 00:00:00,20621
2022-07-05 00:30:00,9834
2022-07-05 01:00:00,7210
2022-07-05 01:30:00,156
2022-07-05 02:00:00,0
2022-07-05 02:30:00,0
2022-07-05 03:00:00,0
2022-07-05 03:30:00,0
2022-07-05 04:00:00,0
2022-07-05 04:30:00,0
2022-07-05 05:00:00,0
2022-07-05 05:30:00,0
2022-07-05 06:00:00,0
2022-07-05 06:30:00,0
2022-07-05 07:00:00,0
2022-07-05 07:30:00,0
2022-07-05 08:00:00,0
2022-07-05 08:30:00,0
2022-07-05 09:00:00,0
2022-07-05 09:30:00,0
2022-07-05 10:00:00,0
2022-07-05 10:30:00,0
2022-07-05 11:00:00,0
2022-07-05 11:30:00,0
2022-07-05 12:00:00,0
2022-07-05 12:30:00,0
2022-07-05 13:00:00,0
2022-07-05 13:30:00,0
2022-07-05 14:00:00,0
2022-07-05 14:30:00,0
2022-07-05 15:00:00,0
2022-07-05 15:30:00,0
2022-07-05 16:00:00,0
2022-07-05 16:30:00,0
2022-07-05 17:00:00,0
2022-07-05 17:30:00,0
2022-07-05 18:00:00,0
2022-07-05 18:30:00,0
2022-07-05 19:00:00,0
2022-07-05 19:30:00,0
