datetime,count
2022-07-04 09:00:00,12137
2022-07-04 10:00:00,0
2022-07-04 11:00:00,21567
2022-07-04 12:00:00,33429
2022-07-04 13:00:00,19525
2022-07-04 14:00:00,20564
2022-07-04 15:00:00,36342
2022-07-04 16:00:00,19364
2022-07-04 17:00:00,26090
2022-07-04 18:00:00,31426
2022-07-04 19:00:00,15725
2022-07-04 20:00:00,13573
2022-07-04 21:00:00,19485
2022-07-04 22:00:00,14627
2022-07-04 23:00:00,36032
2022-07-05 00:00:00,30455
2022-07-05 01:00:00,7366
2022-07-05 02:00:00,0
2022-07-05 03:00:00,0
2022-07-05 04:00:00,0
2022-07-05 05:00:00,0
2022-07-05 06:00:00,0
2022-07-05 07:00:00,0
2022-07-05 08:00:00,0
2022-07-05 09:00:00,0
2022-07-05 10:00:00,0
2022-07-05 11:00:00,0
2022-07-05 12:00:00,0
2022-07-05 13:00:00,0
2022-07-05 14:00:00,0
2022-07-05 15:00:00,0
2022-07-05 16:00:00,0
2022-07-05 17:00:00,0
2022-07-05 18:00:00,0
2022-07-05 19:00:00,0
2022-07-05 20:00:00,0
2022-07-05 21:00:00,0
2022-07-05 22:00:00,0
2022-07-05 23:00:00,0
2022-07-06 00:00:00,0
2022-07-06 01:00:00,0
2022-07-06 02:00:00,0
2022-07-06 03:00:00,0
2022-07-06 04:00:00,0
2022-07-06 05:00:00,0
2022-07-06 06:00:00,0
2022-07-06 07:00:00,0
2022-07-06 08:00:00,0
2022-07-06 09:00:00,0
2022-07-06 10:00:00,44
2022-07-06 11:00:00,10672
2022-07-06 12:00:00,26323
2022-07-06 13:00:00,1712
2022-07-06 14:00:00,20589
2022-07-06 15:00:00,16697
2022-07-06 16:00:00,19967
2022-07-06 17:00:00,28906
2022-07-06 18:00:00,39007
2022-07-06 19:00:00,20749
2022-07-06 20:00:00,17693
2022-07-06 21:00:00,3406
2022-07-06 22:00:00,25930
2022-07-06 23:00:00,14728
2022-07-07 00:00:00,10886
2022-07-07 01:00:00,12168
2022-07-07 02:00:00,27138
2022-07-07 03:00:00,12449
2022-07-07 04:00:00,19653
2022-07-07 05:00:00,17517
2022-07-07 06:00:00,16325
2022-07-07 07:00:00,4961
2022-07-07 08:00:00,25741
2022-07-07 09:00:00,14485
2022-07-07 10:00:00,10599
2022-07-07 11:00:00,25206
2022-07-07 12:00:00,30020
2022-07-07 13:00:00,12943
2022-07-07 14:00:00,19
2022-07-07 15:00:00,0
2022-07-07 16:00:00,0
2022-07-07 17:00:00,0
2022-07-07 18:00:00,0
2022-07-07 19:00:00,0
2022-07-07 20:00:00,0
2022-07-07 21:00:00,0
2022-07-07 22:00:00,0
2022-07-07 23:00:00,0
2022-07-08 00:00:00,0
2022-07-08 01:00:00,0
2022-07-08 02:00:00,0
2022-07-08 03:00:00,0
